term_str,n,n_chars,p,i,max_pos,df,idf,dfidf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
armed,23,5,2.6186117259156032e-05,15.220838314184308,VB,20,3.7059779016825214,74.11955803365045,7.887170874997147e-05,0.0205855159837425,0.0,0.0020401750078076,1,0,0,1,0,1,1,0,0,0,0
arouse,6,6,6.8311610241276606e-06,17.159437769520164,VB,6,5.442943495848728,32.65766097509237,3.0151873796358623e-05,0.0078696390608496,0.0,0.0026055258477016,0,1,0,0,0,0,1,0,0,0,1
arrogant,1,8,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.839608882969872e-05,0.0048013791845513,0.0,0.0048013791845513,1,0,1,0,0,1,0,0,0,0,-1
arsenic,3,7,3.4155805120638303e-06,18.159437769520164,JJ,2,7.027905996569885,14.05581199313977,1.8622624982568237e-05,0.0048605051204503,0.0,0.0034492790167214,0,0,1,1,0,1,0,1,0,0,-1
art,34,3,3.8709912470056746e-05,14.65693742899098,NN,27,3.273018494406416,88.37149934897323,0.0001158946455059,0.0302485024770504,0.0,0.003259978580086,0,1,0,0,1,0,1,1,1,0,1
artillery,5,9,5.692634186773051e-06,17.422472175353956,NN,4,6.027905996569885,24.11162398627954,1.4351288801184226e-05,0.003745686377109,0.0,0.00171223007998,0,0,0,1,0,1,0,0,0,0,-1
ashamed,34,7,3.8709912470056746e-05,14.65693742899098,VB,27,3.273018494406416,88.37149934897323,0.0001325759728914,0.0346023289246762,0.0,0.0041908047303539,0,0,1,0,0,1,0,1,0,0,-1
ashes,16,5,1.8216429397673763e-05,15.74440027024132,NN,13,4.327466278428792,56.2570616195743,5.926121007551665e-05,0.0154671758297098,0.0,0.0019942240914418,0,0,0,0,0,1,0,1,0,0,-1
aspiration,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,5.201802895866102e-06,0.001357670555821,0.0,0.001357670555821,0,1,0,0,1,0,1,0,1,1,1
assailant,8,9,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,5.070990357913225e-05,0.0132352848341535,0.0,0.0036228668109037,1,0,0,1,0,1,0,1,0,0,-1
assassin,16,8,1.8216429397673763e-05,15.74440027024132,NN,8,5.027905996569885,40.22324797255908,8.599086364203942e-05,0.0224436154105722,0.0,0.0061977269603326,1,0,0,1,0,1,0,1,0,0,-1
assassinate,1,11,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.529500771917268e-05,0.003991997014704,0.0,0.003991997014704,1,0,0,1,0,1,0,0,0,0,-1
assassination,6,13,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,4.8812705353340216e-05,0.0127401160972217,0.0,0.0034126662091402,1,0,0,1,0,1,0,1,0,0,-1
assault,6,7,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,3.758020592339261e-05,0.0098084337460054,0.0,0.0033087802406375,1,0,0,1,0,1,0,0,0,0,-1
assembly,9,8,1.0246741536191492e-05,16.574475268799006,NN,5,5.705977901682522,28.52988950841261,6.168888203941069e-05,0.0161007982122861,0.0,0.0053103563533573,0,0,0,0,0,0,1,0,0,1,1
assist,15,6,1.7077902560319152e-05,15.8375096746328,VB,15,4.121015400961366,61.81523101442049,6.94357590062636e-05,0.0181227331006348,0.0,0.00299710210979,0,0,0,0,0,0,1,0,0,1,1
associate,11,9,1.252379521090071e-05,16.28496865160402,VB,7,5.22055107451228,36.54385752158596,3.794816029739197e-05,0.0099044698376193,0.0,0.0037042699204202,0,0,0,0,0,0,1,0,0,1,1
assurance,22,9,2.504759042180142e-05,15.284968651604022,NN,20,3.7059779016825214,74.11955803365045,0.0001047229372612,0.0273326866251813,0.0,0.0033999797263142,0,0,0,0,0,0,1,0,0,1,1
assured,55,7,6.261897605450355e-05,13.96304055671666,VB,41,2.6703539919518007,109.48451367002384,0.0001716519293688,0.0448011535652606,0.0,0.003325471970052,0,0,0,0,0,0,1,0,0,1,1
astonishment,81,12,9.222067382572342e-05,13.404550267356695,NN,64,2.0279059965698845,129.7859837804726,0.000170574757176,0.0445200116229419,0.0,0.0020863230417385,0,0,0,0,1,0,1,0,1,0,1
astray,5,6,5.692634186773051e-06,17.422472175353956,JJ,5,5.705977901682522,28.52988950841261,4.626198372404115e-05,0.0120743777519747,0.0,0.0039487736343823,0,0,0,1,0,1,0,0,0,0,-1
astronomer,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.1052195660530458e-05,0.0028846230673984,0.0,0.0028846230673984,0,1,0,0,0,0,1,0,0,0,1
asylum,10,6,1.1385268373546102e-05,16.422472175353956,NN,7,5.22055107451228,36.54385752158596,7.658323676055788e-05,0.0199882247945056,0.0,0.0106541858663515,0,0,0,1,0,1,0,0,0,0,-1
atone,3,5,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,1.5095839856752336e-05,0.0039400142026123,0.0,0.0017479499446144,0,1,0,0,1,0,1,0,0,1,1
atrocious,6,9,6.8311610241276606e-06,17.159437769520164,JJ,6,5.442943495848728,32.65766097509237,4.120620067079645e-05,0.0107548183750778,0.0,0.0033891304457339,1,0,1,0,0,1,0,0,0,0,-1
atrocity,2,8,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.3875401012290974e-05,0.0062314796642079,0.0,0.0041292044633195,1,0,1,1,0,1,0,1,0,0,-1
attack,37,6,4.2125492982120574e-05,14.53494690461237,NN,24,3.4429434958487284,82.63064390036948,0.0001448646733881,0.0378096797543084,0.0,0.0068550393147809,1,0,0,1,0,1,0,0,0,0,-1
attacking,3,9,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,3.4009178776937555e-05,0.0088763956607807,0.0,0.0033679788268942,1,0,1,1,0,1,0,1,1,0,-1
attendant,13,9,1.4800848885609931e-05,16.043960552100227,NN,11,4.568474377932588,50.25321815725847,6.83867495643216e-05,0.0178489416362879,0.0,0.0038980156808298,0,0,0,0,0,0,1,0,0,1,1
attentive,4,9,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.6167978943178696e-05,0.0068298425041696,0.0,0.0018575981499444,0,0,0,0,0,0,1,0,0,1,1
attorney,1,8,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.319789159658173e-06,0.0021714649706707,0.0,0.0021714649706707,1,0,0,1,0,0,1,0,0,1,1
aunt,22,4,2.504759042180142e-05,15.284968651604022,NN,14,4.22055107451228,59.087715043171926,0.0001321785747421,0.034498608007702,0.0,0.0069493157099543,0,0,0,0,0,0,1,0,0,1,1
auspicious,2,10,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,5.616297615659672e-05,0.0146585367768717,0.0,0.0123080665439052,0,1,0,0,1,0,1,0,0,0,1
austere,1,7,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,8.738142194106892e-06,0.0022806551126618,0.0,0.0022806551126618,0,0,0,1,0,1,0,1,0,0,-1
authenticity,2,12,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.4308221305403898e-05,0.0037344457607104,0.0,0.0020323614796327,0,0,0,0,0,0,1,0,0,1,1
author,8,6,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,3.8598264417143006e-05,0.0100741470128743,0.0,0.0022957568489499,0,0,0,0,0,0,1,0,0,1,1
authoritative,3,13,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,3.656593872826944e-05,0.0095437100080783,0.0,0.005910957335641,0,0,0,0,0,0,1,0,0,1,1
authority,21,9,2.390906358444681e-05,15.35208284746256,NN,19,3.779978483126299,71.81959117939968,9.22774524024586e-05,0.0240844150770416,0.0,0.0033372382134723,0,0,0,0,0,0,1,0,0,1,1
autopsy,5,7,5.692634186773051e-06,17.422472175353956,NN,4,6.027905996569885,24.11162398627954,3.7920735715779066e-05,0.0098973120218183,0.0,0.0042420168871005,0,0,1,1,0,1,0,1,0,0,-1
avarice,1,7,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,7.97052617861007e-06,0.0020803073326172,0.0,0.0020803073326172,1,0,1,0,0,1,0,0,0,0,-1
avenger,4,7,4.554107349418441e-06,17.744400270241318,NN,2,7.027905996569885,14.05581199313977,2.5022485559200112e-05,0.0065308687309512,0.0,0.0045478252781944,1,0,0,0,0,1,0,0,0,0,-1
averse,11,6,1.252379521090071e-05,16.28496865160402,JJ,9,4.857980995127572,43.721828956148144,4.4666245797638735e-05,0.0116578901531837,0.0,0.0026146291685293,1,0,1,1,0,1,0,0,0,0,-1
aversion,4,8,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,1.4714110138621066e-05,0.00384038274618,0.0,0.0015620383510157,1,0,1,1,0,1,0,0,0,0,-1
avoid,25,5,2.8463170933865253e-05,15.100544080466594,VB,19,3.779978483126299,71.81959117939968,9.894327086778304e-05,0.0258241936964913,0.0,0.0024819294045477,0,0,0,1,0,1,0,0,0,0,-1
awful,38,5,4.326401981947519e-05,14.496472756797736,JJ,29,3.169925001442312,91.92782504182703,0.0001662294246037,0.0433858798215848,0.0,0.0047453967087459,1,0,1,1,0,1,0,1,0,0,-1
awkwardness,2,11,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.8381152581926825e-05,0.0047974808238829,0.0,0.003351409631173,0,0,1,0,0,1,0,0,0,0,-1
baboon,5,6,5.692634186773051e-06,17.422472175353956,NN,2,7.027905996569885,14.05581199313977,2.1540585301430424e-05,0.0056220927636733,0.0,0.0028464584838274,0,0,1,0,0,1,0,0,0,0,-1
baby,6,4,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,3.620502525658537e-05,0.0094495115919687,0.0,0.0033290419496397,0,0,0,0,1,0,1,0,0,0,1
backwards,14,9,1.5939375722964542e-05,15.937045348183716,NN,12,4.442943495848728,53.31532195018474,8.794931088539724e-05,0.0229547701410886,0.0,0.0050117805931739,0,0,1,0,0,1,0,0,0,0,-1
backwater,3,9,3.4155805120638303e-06,18.159437769520164,NN,2,7.027905996569885,14.05581199313977,9.3967155960295e-06,0.0024525427705636,0.0,0.0017246395083607,0,0,0,0,0,1,0,1,0,0,-1
bad,167,3,0.0001901339818382,12.360695977767268,JJ,98,1.4131961524546763,138.49322294055827,0.0002606519685692,0.0680301637965727,0.0,0.0027059763570218,1,0,1,1,0,1,0,1,0,0,-1
badger,1,6,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,7.274896055642447e-06,0.0018987478705226,0.0,0.0018987478705226,1,0,0,0,0,1,0,0,0,0,-1
badly,45,5,5.123370768095746e-05,14.252547173911644,RB,41,2.6703539919518007,109.48451367002384,0.0001531361295188,0.0399685298044269,0.0,0.0017994299137141,0,0,0,0,0,1,0,1,0,0,-1
bailiff,1,7,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.1112088339326685e-05,0.0029002550565642,0.0,0.0029002550565642,0,0,0,1,0,1,0,0,0,1,-1
bait,8,4,9.10821469883688e-06,16.744400270241318,NN,8,5.027905996569885,40.22324797255908,5.801360974088115e-05,0.0151415521423699,0.0,0.0025406296091813,0,0,0,1,0,1,0,0,0,1,-1
balm,1,4,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,6.634654987760196e-06,0.0017316449518054,0.0,0.0017316449518054,0,1,0,0,1,1,1,0,0,0,0
bane,2,4,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.5916426585772264e-05,0.0067641873388865,0.0,0.0041708640929198,1,0,1,1,0,1,0,0,0,0,-1
bang,13,4,1.4800848885609931e-05,16.043960552100227,NN,13,4.327466278428792,56.2570616195743,7.405620377341409e-05,0.019328669184861,0.0,0.0029358658605351,1,0,1,1,0,1,0,1,1,0,-1
banish,1,6,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,9.10816124467168e-06,0.0023772300848593,0.0,0.0023772300848593,1,0,1,1,0,1,0,1,0,0,-1
banished,2,8,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.12452585366518e-05,0.0029350124780661,0.0,0.0016753053627103,1,0,0,1,0,1,0,1,0,0,-1
banishment,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,5.610773535800121e-06,0.0014644118928438,0.0,0.0014644118928438,1,0,1,0,0,1,0,1,0,0,-1
banquet,1,7,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,8.738142194106892e-06,0.0022806551126618,0.0,0.0022806551126618,0,1,0,0,1,0,1,0,0,0,1
barbaric,2,8,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.0322599753884803e-05,0.0053041985357639,0.0,0.0032718370561312,1,0,1,1,0,1,0,0,0,0,-1
bargain,23,7,2.6186117259156032e-05,15.220838314184308,NN,13,4.327466278428792,56.2570616195743,0.0001144381275068,0.0298683512792996,0.0,0.0066397641402819,0,0,0,0,0,0,1,0,0,1,1
bark,4,4,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,1.4316718256388288e-05,0.0037366634649173,0.0,0.0017008764098673,1,0,0,0,0,1,0,0,0,0,-1
barren,9,6,1.0246741536191492e-05,16.574475268799006,NN,8,5.027905996569885,40.22324797255908,4.8680748270198165e-05,0.0127056752985217,0.0,0.0027679086135809,0,0,0,0,0,1,0,1,0,0,-1
barricade,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.081990032390408e-06,0.0008043993984538,0.0,0.0008043993984538,0,0,0,1,0,1,0,0,0,0,-1
barrier,6,7,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,4.50211365145675e-05,0.0117505166303021,0.0,0.0046600543628841,1,0,0,0,0,1,0,0,0,0,-1
bastard,1,7,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.2181489316141095e-05,0.0031793687115128,0.0,0.0031793687115128,0,0,1,0,0,1,0,1,0,0,-1
battered,10,8,1.1385268373546102e-05,16.422472175353956,VB,8,5.027905996569885,40.22324797255908,5.3966280015347306e-05,0.0140851990840056,0.0,0.0027192568937641,0,0,0,1,0,1,0,1,0,0,-1
battery,2,7,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,6.357019497930863e-06,0.0016591820889599,0.0,0.0009811400246502,1,0,0,0,0,1,0,0,0,0,-1
battle,279,6,0.0003176489876219,11.620278958412133,NN,29,3.169925001442312,91.92782504182703,0.0014012591049765,0.3657286263988895,0.0,0.0528552654913593,1,0,0,0,0,1,0,0,0,0,-1
beam,8,4,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,4.402721186373522e-05,0.0114911022964348,0.0,0.0033209612433284,0,0,0,0,1,0,1,0,0,0,1
beaming,4,7,4.554107349418441e-06,17.744400270241318,VB,4,6.027905996569885,24.11162398627954,2.734537573415476e-05,0.0071371430666143,0.0,0.0020608225629298,0,1,0,0,1,0,1,0,0,0,1
bear,60,4,6.831161024127661e-05,13.8375096746328,VB,52,2.3274662784287923,121.0282464782972,0.0001554040275248,0.0405604511839755,0.0,0.0028698721065706,1,0,0,1,0,0,0,0,0,0,0
beast,22,5,2.504759042180142e-05,15.284968651604022,NN,16,4.027905996569885,64.44649594511816,7.701318634691274e-05,0.0201004416365442,0.0,0.0039277484120622,1,0,0,1,0,1,0,0,0,0,-1
beastly,10,7,1.1385268373546102e-05,16.422472175353956,RB,9,4.857980995127572,43.721828956148144,6.700397099181058e-05,0.0174880364288625,0.0,0.0059901122011437,0,0,1,1,0,1,0,0,0,0,-1
beating,23,7,2.6186117259156032e-05,15.220838314184308,VB,20,3.7059779016825214,74.11955803365045,8.723737630250827e-05,0.0227689552149546,0.0,0.002843097738153,1,0,0,1,0,1,0,1,0,0,-1
beautiful,117,9,0.0001332076399704,12.874035550657917,JJ,69,1.9193815397917156,132.43732624562836,0.0002540651967497,0.0663110163516799,0.0,0.0035621061672596,0,0,0,0,1,0,1,0,0,0,1
beauty,46,6,5.2372234518312064e-05,14.220838314184308,NN,36,2.8579809951275723,102.8873158245926,0.0001484517710893,0.0387459122543318,0.0,0.0019683064704735,0,0,0,0,1,0,1,0,0,0,1
bee,10,3,1.1385268373546102e-05,16.422472175353956,NN,10,4.705977901682522,47.059779016825225,6.246847940138487e-05,0.0163042731237614,0.0,0.0035224385491635,1,0,0,1,0,0,0,0,0,0,0
beer,8,4,9.10821469883688e-06,16.744400270241318,NN,6,5.442943495848728,32.65766097509237,6.515310094450703e-05,0.0170049593465163,0.0,0.0065106979615415,0,0,0,0,1,0,1,0,0,0,1
beg,81,3,9.222067382572342e-05,13.404550267356695,VB,64,2.0279059965698845,129.7859837804726,0.0001962905351669,0.0512318296785637,0.0,0.0037553814751294,0,0,0,0,0,1,0,1,0,0,-1
beggar,16,6,1.8216429397673763e-05,15.74440027024132,NN,9,4.857980995127572,43.721828956148144,7.15671223767971e-05,0.018679018940344,0.0,0.0041321074526177,0,0,0,0,0,1,0,1,0,0,-1
believing,11,9,1.252379521090071e-05,16.28496865160402,VB,10,4.705977901682522,47.059779016825225,6.222477956551241e-05,0.0162406674665987,0.0,0.0027649693899427,0,0,0,0,0,0,1,0,0,1,1
belt,6,4,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,3.0974422581442426e-05,0.0080843242937564,0.0,0.0027106292310003,1,0,0,1,0,1,0,0,0,0,-1
benefactor,3,10,3.4155805120638303e-06,18.159437769520164,NN,2,7.027905996569885,14.05581199313977,5.896536142878231e-06,0.0015389959332912,0.0,0.0008128975763772,0,0,0,0,0,0,1,0,0,1,1
benevolence,1,11,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.3526060036612255e-05,0.0035303016695557,0.0,0.0035303016695557,0,0,0,0,1,0,1,0,0,1,1
bereaved,2,8,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.7940175658516576e-05,0.0046823858468728,0.0,0.0038009226590426,0,0,0,0,0,1,0,1,0,0,-1
bereavement,1,11,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.678967416268696e-06,0.0022652104956461,0.0,0.0022652104956461,0,0,0,0,0,1,0,1,0,0,-1
betray,8,6,9.10821469883688e-06,16.744400270241318,VB,8,5.027905996569885,40.22324797255908,4.9690796722796624e-05,0.0129692979446499,0.0,0.0027192568937641,1,0,1,0,0,1,0,1,1,0,-1
betrayal,3,8,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.852183624068245e-05,0.0048341992588181,0.0,0.0021124404904422,1,0,1,0,0,1,0,1,0,0,-1
beware,3,6,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.98627062077112e-05,0.0051841663202126,0.0,0.0025771773983394,0,1,0,1,0,1,0,0,0,0,-1
bewildered,26,10,2.9601697771219863e-05,15.043960552100229,NN,23,3.5043440405128714,80.59991293179604,0.0001122194400398,0.0292892738503944,0.0,0.0025060863221784,0,0,0,1,0,1,0,0,1,0,-1
bewilderment,9,12,1.0246741536191492e-05,16.574475268799006,NN,9,4.857980995127572,43.721828956148144,3.1260991367461344e-05,0.0081591187469074,0.0,0.0018634372823657,0,0,0,1,0,0,0,0,1,0,0
bias,2,4,2.2770536747092203e-06,18.74440027024132,VB,2,7.027905996569885,14.05581199313977,1.0247533593412548e-05,0.0026746062678806,0.0,0.0019965642035709,1,0,0,0,0,1,0,0,0,0,-1
bier,1,4,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.678967416268696e-06,0.0022652104956461,0.0,0.0022652104956461,0,0,0,1,0,1,0,1,0,0,-1
bile,1,4,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.1144451724641827e-06,0.0008128701900131,0.0,0.0008128701900131,1,0,1,0,0,1,0,0,0,0,-1
birth,12,5,1.366232204825532e-05,16.159437769520164,NN,9,4.857980995127572,43.721828956148144,8.450971738348245e-05,0.0220570362370889,0.0,0.007886332784298,0,1,0,1,1,0,1,0,0,1,1
birthday,1,8,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.893450699146363e-06,0.0010161906324772,0.0,0.0010161906324772,0,1,0,0,1,0,1,0,1,0,1
birthplace,3,10,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.6762818236451222e-05,0.0069850955597137,0.0,0.0037177977471717,1,0,0,0,0,1,0,0,0,0,-1
bitterly,24,8,2.732464409651064e-05,15.159437769520164,NN,23,3.5043440405128714,80.59991293179604,8.21318878591139e-05,0.0214364227312287,0.0,0.0016775222788477,1,0,1,0,0,1,0,1,0,0,-1
bitterness,8,10,9.10821469883688e-06,16.744400270241318,NN,8,5.027905996569885,40.22324797255908,4.565914057514152e-05,0.0119170356901119,0.0,0.0022947996333043,1,0,1,0,0,1,0,1,0,0,-1
bizarre,9,7,1.0246741536191492e-05,16.574475268799006,JJ,7,5.22055107451228,36.54385752158596,4.1472906295228127e-05,0.0108244285430545,0.0,0.0031223391593972,0,0,0,0,0,1,0,0,1,0,-1
black,311,5,0.0003540818464172,11.463629500110716,JJ,126,1.050626073069968,132.378885206816,0.0003259804620223,0.0850809005878449,0.0,0.0025547138554892,0,0,0,0,0,1,0,1,0,0,-1
blackmail,35,9,3.984843930741135e-05,14.615117253296352,NN,16,4.027905996569885,64.44649594511816,0.0001936645954678,0.0505464594171193,0.0,0.0078233468301856,1,0,0,1,0,1,0,0,0,0,-1
blackness,3,9,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.1682015638242546e-05,0.0056590060815813,0.0,0.0023151072568626,0,0,0,1,0,1,0,1,0,0,-1
blame,31,5,3.529433195799291e-05,14.790203959854445,VB,25,3.38404980679516,84.601245169879,0.0001196777821109,0.031235901130964,0.0,0.0059058460851573,1,0,1,0,0,1,0,0,0,0,-1
blast,6,5,6.8311610241276606e-06,17.159437769520164,NN,5,5.705977901682522,28.52988950841261,2.6809051416988028e-05,0.0069971624198338,0.0,0.0020614082014748,1,0,0,1,0,1,0,0,1,0,-1
blaze,21,5,2.390906358444681e-05,15.35208284746256,NN,10,4.705977901682522,47.059779016825225,6.927386194559803e-05,0.018080477967801,0.0,0.0058489626949964,1,0,0,0,0,1,0,0,0,0,-1
bleak,6,5,6.8311610241276606e-06,17.159437769520164,JJ,6,5.442943495848728,32.65766097509237,3.161869386579612e-05,0.0082524790989727,0.0,0.001952275285455,0,0,0,0,0,1,0,1,0,0,-1
bleeding,6,8,6.8311610241276606e-06,17.159437769520164,NN,6,5.442943495848728,32.65766097509237,3.189319438767948e-05,0.0083241237351843,0.0,0.0038303613623143,0,0,1,1,0,1,0,1,0,0,-1
bless,30,5,3.4155805120638304e-05,14.8375096746328,NN,25,3.38404980679516,84.601245169879,0.0001258782127037,0.0328542135156904,0.0,0.0040166763285402,0,1,0,0,1,0,1,0,0,1,1
blessed,6,7,6.8311610241276606e-06,17.159437769520164,JJ,6,5.442943495848728,32.65766097509237,3.372986976926564e-05,0.0088034960097783,0.0,0.0020894216874659,0,0,0,0,1,0,1,0,0,0,1
blessing,2,8,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.253396670603997e-05,0.0032713653102764,0.0,0.0025933232459667,0,1,0,0,1,0,1,0,0,1,1
